"6682"	[45708206016991936000, "2019-06-01"]
"3279"	[388519530000000000, "2018-04-01"]
"2307"	[87105356056000000000, "2017-10-01"]
"4040"	[14270000000000000000, "2018-06-01"]
"5232"	[999874040000000000, "2018-08-01"]
"5527"	[1001000000000000000, "2018-08-01"]
"5672"	[15988792670000000000, "2018-09-01"]
"3372"	[7887998354356000000, "2018-02-01"]
"6185"	[41236500483783651869, "2018-12-01"]
"5845"	[2000000000000000000, "2018-09-01"]
"3750"	[519659690000000000, "2018-05-01"]
"2429"	[2250000000000000000, "2017-11-01"]
"2793"	[2935673000000000000, "2018-02-01"]
"2696"	[10901821620000000000, "2018-01-01"]
"6255"	[1672865727878116684, "2018-10-01"]
"3502"	[20983503735255777121, "2018-05-01"]
"5651"	[26679760433000000000, "2018-10-01"]
"3975"	[26485769444897392710, "2018-06-01"]
"3431"	[127442053182156271, "2018-05-01"]
"5503"	[640000000000000000, "2018-08-01"]
"3712"	[25824778628581274903, "2018-05-01"]
"3361"	[510000000000000000, "2018-04-01"]
"2821"	[10352846105001192466, "2018-02-01"]
"5896"	[600000000000000000, "2018-09-01"]
"6366"	[16549421739300723, "2018-12-01"]
"3485"	[12489420000000000000, "2018-05-01"]
"2496"	[1209559000000000000, "2017-11-01"]
"5145"	[487815600000000000, "2018-08-01"]
"3873"	[84000000000000000, "2018-05-01"]
"3600"	[12016799805000000000, "2018-05-01"]
"3771"	[5868778226777777777, "2018-05-01"]
"2522"	[100000000000000000, "2017-12-01"]
"3554"	[4485371400000000000, "2018-05-01"]
"3949"	[13479132980000000000, "2018-03-01"]
"3313"	[14901222319400000000, "2018-04-01"]
"4035"	[1200000000000000000, "2018-05-01"]
"3136"	[100500000000000000, "2018-10-01"]
"2502"	[2100000000000000000, "2017-12-01"]
"4012"	[50094299700287153232, "2018-06-01"]
"6050"	[2665322000000000000, "2018-12-01"]
"4025"	[2230000000000000000, "2018-06-01"]
"2468"	[105040605690000000000, "2017-12-01"]
"3528"	[22063175155000000000, "2018-05-01"]
"4867"	[17599654487871044467, "2018-12-01"]
"4175"	[2828970930000000000, "2018-07-01"]
"3013"	[630000000000000000, "2018-03-01"]
"6105"	[6377059041273366650, "2018-11-01"]
"2968"	[200000000000000000, "2018-03-01"]
"2651"	[1200000000000000089, "2018-01-01"]
"5171"	[2247408020000000000, "2018-08-01"]
"5267"	[1066117900000000000, "2018-08-01"]
"5868"	[321809916469400593177, "2019-01-01"]
"5449"	[5653966131000000000, "2018-07-01"]
"3430"	[11318974370000000000, "2018-04-01"]
"2977"	[3245431703000001000, "2018-03-01"]
"5184"	[223487000000000000, "2018-07-01"]
"4517"	[21059795827561704280, "2018-07-01"]
"3862"	[20850381650000000000, "2018-05-01"]
"2680"	[24197248980000000000, "2018-01-01"]
"90"	[1990757131520806579663, "2017-09-01"]
"4372"	[15011227811000000000, "2018-07-01"]
"6267"	[27128941884428343870, "2018-12-01"]
"2715"	[86194267810000000000, "2018-01-01"]
"4424"	[24268098300000000000, "2018-06-01"]
"5236"	[6184872950000000000, "2018-08-01"]
"5222"	[6788811780000000000, "2018-08-01"]
"3556"	[4147794120000000000, "2018-09-01"]
"2733"	[4474379630000000000, "2018-01-01"]
"3332"	[20741447450000000000, "2018-04-01"]
"5735"	[167212381763333891955, "2018-10-01"]
"4023"	[4316420000000000000, "2018-05-01"]
"2143"	[279754154800000000000, "2017-10-01"]
"3629"	[7911420158000000000, "2018-05-01"]
"5162"	[1145953440000000000, "2018-08-01"]
"2939"	[7279750918130967850, "2018-02-01"]
"3384"	[20411320570000000000, "2018-04-01"]
"5267"	[2013958000000000000, "2018-08-01"]
"3890"	[1500000000000000000, "2018-05-01"]
"3455"	[28101040950000000000, "2018-04-01"]
"3769"	[22441146369905699902, "2018-05-01"]
"5103"	[5000000000000000000, "2018-08-01"]
"6028"	[1343284000000000000, "2018-11-01"]
"4297"	[500000000000000000, "2018-08-01"]
"5601"	[8748842603614342464, "2018-10-01"]
"6778"	[8937816410000000000, "2019-06-01"]
"3941"	[15527628030000000000, "2018-05-01"]
"2"	[367213129801142946893, "2017-08-01"]
"5664"	[15564686090000000000, "2018-09-01"]
"6006"	[1000000000000000000, "2018-10-01"]
"3505"	[3755097300000000000, "2018-04-01"]
"4229"	[9753306970000000000, "2018-05-01"]
"2959"	[2506000000000000000, "2018-04-01"]
"3031"	[22667798470000000000, "2018-03-01"]
"4791"	[97433346340895549327, "2018-07-01"]
"2462"	[100000000000000000, "2017-11-01"]
"2754"	[18993363441000000000, "2018-02-01"]
"2163"	[366720446082568415499, "2017-10-01"]
"3994"	[9553851330000000000, "2018-06-01"]
"3536"	[14647734341631774479, "2018-05-01"]
"4494"	[614590000000000000, "2018-11-01"]
"2918"	[12657577560000000000, "2018-02-01"]
"3081"	[182614271102253572972, "2018-05-01"]
"2725"	[35142868161000000000, "2018-01-01"]
"3478"	[3790420000000000000, "2018-05-01"]
"5075"	[990000000000000000, "2018-08-01"]
"5612"	[26317146882000000000, "2018-09-01"]
"6564"	[28657852107604939776, "2019-04-01"]
"6121"	[4976154460000000000, "2018-07-01"]
"6587"	[7229932780000000000, "2019-04-01"]
"3751"	[2103858357520600753, "2018-05-01"]
"5392"	[6680061500000000000, "2018-08-01"]
"4297"	[1493343730000000000, "2018-08-01"]
"5218"	[2418228350000000, "2018-08-01"]
"3603"	[848858050495229475, "2018-08-01"]
"2897"	[7095581566000000000, "2018-02-01"]
"6191"	[2599824050000000000, "2019-04-01"]
"4527"	[310000000000000000, "2018-07-01"]
"4222"	[26131662470000000000, "2018-04-01"]
"5102"	[2200000000000000000, "2018-08-01"]
"4204"	[105729000000000000000, "2018-06-01"]
"3375"	[16910577590000000000, "2018-04-01"]
"2433"	[15194997770000000000, "2017-11-01"]
"6763"	[2000000000000000000, "2019-06-01"]
"6464"	[4064614540000000000, "2019-02-01"]
"4259"	[2656525610000000000, "2018-06-01"]
"4027"	[39733002400000000000, "2018-06-01"]
"6754"	[5701501570000000000, "2019-06-01"]
"2306"	[29500000000000000000, "2017-10-01"]
"5279"	[1496430030000000000, "2018-08-01"]
"3688"	[2137184590000000000, "2018-04-01"]
"5150"	[3480000000000000000, "2018-08-01"]
"2534"	[500000000000000000, "2017-12-01"]
"2980"	[24319820533409553850, "2018-03-01"]
